2024-03-21 22:55:54.051 | INFO     | __main__:<module>:49 - Initializing at https://mainnet.nimble.technology:443
2024-03-21 22:57:35.036 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:35.304 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:35.563 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:35.835 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:36.110 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:36.372 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:36.640 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:36.911 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:37.171 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:37.428 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:37.684 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:37.945 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:38.204 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:38.471 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:38.741 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:39.007 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:39.276 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:39.534 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:39.795 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:40.055 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:40.317 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:40.590 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:40.851 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:41.330 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:41.593 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:41.853 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:42.127 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:42.409 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:42.675 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:42.940 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:43.199 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:43.459 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:43.721 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:43.988 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:44.255 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:44.521 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:44.784 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:45.050 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:45.314 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:45.584 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:45.847 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:46.111 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:46.372 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:46.639 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:46.908 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:47.174 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:47.448 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:47.714 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:48.136 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:48.400 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:48.663 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:48.938 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:49.209 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:49.480 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:49.739 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:49.997 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:50.267 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:50.529 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:50.788 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:51.049 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:51.319 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:51.627 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:51.904 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:52.163 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:52.428 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:52.687 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:52.947 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:53.212 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:53.479 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:53.737 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:54.000 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:54.274 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:54.549 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:54.983 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:55.245 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:55.509 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:55.770 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:56.041 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:56.309 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:56.573 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:56.840 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:57.132 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:57.397 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:57.667 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:57.936 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:58.205 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:58.487 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:58.752 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:59.015 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:59.276 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:59.535 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:57:59.818 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:00.089 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:00.350 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:00.617 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:00.902 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:01.171 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:01.432 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:01.691 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:01.955 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:02.215 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:02.668 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:02.930 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:03.194 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:03.452 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:03.708 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:03.968 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:04.233 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:04.505 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:04.772 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:05.032 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:05.301 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:05.565 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:05.829 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:06.094 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:06.352 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:06.615 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:06.876 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:07.138 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:07.396 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:07.656 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:07.953 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:08.225 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:08.481 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:08.738 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:09.002 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:09.479 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:09.748 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:10.007 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:10.266 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:10.534 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:10.801 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:11.064 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:11.340 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:11.613 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:11.873 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:12.135 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:12.398 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:12.662 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:12.930 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:13.204 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:13.470 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:13.736 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:14.004 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:14.272 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:14.538 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:14.796 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:15.053 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:15.332 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:15.595 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:15.862 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:16.309 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:16.579 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:16.862 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:17.150 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:17.423 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:17.696 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:17.968 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:18.234 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:18.500 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:18.763 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:19.024 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:19.294 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:19.565 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:19.850 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:20.123 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:20.389 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:20.659 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:20.925 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:21.214 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:21.481 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:21.763 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:22.024 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:22.283 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:22.559 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:22.840 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:23.332 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:23.605 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:23.879 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:24.160 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:24.468 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:24.725 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:24.987 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:25.266 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:25.533 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:25.798 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:26.058 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:26.327 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:26.594 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:26.865 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:27.136 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:27.407 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:27.675 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:27.935 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:28.200 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:28.463 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:28.728 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:28.993 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:29.257 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:29.528 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:29.803 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:30.315 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:30.579 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:30.849 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:31.115 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:31.377 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:31.636 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:31.897 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:32.158 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:32.424 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:32.691 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:32.955 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:33.226 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:33.499 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:33.767 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:34.035 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:34.300 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:34.559 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:34.814 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:35.082 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:35.360 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:35.619 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:35.886 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:36.154 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:36.421 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:36.686 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:37.168 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:37.435 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:37.696 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:37.957 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:38.215 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:38.476 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:38.739 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:39.010 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:39.274 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:39.541 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:39.820 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:40.093 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:40.363 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:40.627 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:40.890 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:41.149 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:41.413 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:41.677 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:41.940 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:42.205 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:42.472 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:42.739 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:43.007 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:43.276 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:43.541 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:43.797 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:44.062 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:44.320 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:44.809 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:45.086 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:45.369 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:45.633 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:45.913 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:46.183 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:46.461 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:46.731 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:47.001 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:47.262 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:47.522 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:47.785 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:48.046 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:48.326 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:48.590 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:48.858 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:49.119 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:49.386 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:49.652 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:49.929 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:50.204 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:50.460 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:50.719 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:50.976 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:51.231 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:51.705 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:51.976 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:52.252 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:52.519 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:52.790 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:53.061 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:53.327 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:53.588 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:53.844 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:54.104 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:54.362 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:54.620 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:54.879 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:55.149 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:55.416 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:55.683 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:55.951 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:56.215 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:56.487 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:56.747 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:56.999 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:57.257 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:57.522 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:57.783 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:58.051 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:58.459 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:58.720 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:58.984 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:59.253 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:59.519 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:58:59.785 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:59:00.050 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:59:00.313 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:59:00.594 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:59:00.852 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:59:01.111 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:59:01.368 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:59:01.632 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:59:01.895 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:59:02.165 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:59:02.432 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:59:02.691 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:59:02.956 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:59:03.217 | INFO     | __main__:tokenize_function:73 - Tokenizing task
2024-03-21 22:59:03.475 | INFO     | __main__:tokenize_function:73 - Tokenizing task
